site_id,day,month,year,min_temp,max_temp,min_humidity,max_humidity
1,29,7,2019,3.3,11.9,55,99
1,30,7,2019,0.1,10.3,52,97
1,31,7,2019,-1.6,12.5,60,96
1,1,8,2019,1.3,14.3,52,99
1,2,8,2019,0.1,11.8,63,98
1,3,8,2019,0.9,13.3,58,94
1,4,8,2019,-0.7,10.5,55,96
1,5,8,2019,2.6,10.8,77,98
1,6,8,2019,3.7,13.0,79,99
1,7,8,2019,-0.2,11.7,61,99
1,8,8,2019,-0.4,8.7,76,99
1,9,8,2019,4.2,12.6,59,94
1,10,8,2019,4.7,11.6,49,85
1,11,8,2019,4.0,15.1,51,84
1,12,8,2019,2.1,13.1,62,91
1,13,8,2019,2.6,17.0,53,98
1,14,8,2019,1.3,13.6,74,98
1,15,8,2019,4.6,12.1,76,98
1,16,8,2019,6.0,13.4,63,99
1,17,8,2019,0.5,11.6,75,98
1,18,8,2019,6.7,13.7,71,94
1,19,8,2019,4.2,10.5,67,89
1,20,8,2019,8.9,13.8,75,92
1,21,8,2019,6.8,11.8,60,92
1,22,8,2019,0.7,12.0,40,93
1,23,8,2019,-1.1,12.8,76,96
1,24,8,2019,6.9,13.1,67,93
1,25,8,2019,2.6,12.6,54,96
1,26,8,2019,-0.3,13.4,62,98
1,27,8,2019,4.1,15.0,57,99
1,28,8,2019,1.5,11.7,48,91
1,29,8,2019,-1.4,11.4,54,95
1,30,8,2019,-1.2,11.0,63,97
1,31,8,2019,5.0,13.2,76,96
1,1,9,2019,5.0,11.7,88,99
1,2,9,2019,2.2,14.5,62,99
1,3,9,2019,4.5,17.2,42,99
1,4,9,2019,3.1,15.9,45,98
1,5,9,2019,-0.5,11.6,57,97
1,6,9,2019,6.5,10.3,77,96
1,7,9,2019,6.4,13.4,56,95
1,8,9,2019,1.4,13.9,66,98
1,9,9,2019,4.7,12.8,43,86
1,10,9,2019,0.4,14.2,49,97
1,11,9,2019,7.7,17.4,58,96
1,12,9,2019,7.6,17.1,49,97
1,13,9,2019,5.9,12.8,66,93
1,14,9,2019,8.2,16.3,51,92
1,15,9,2019,8.6,16.4,45,97
1,16,9,2019,0.6,11.7,40,93
1,17,9,2019,-1.9,12.0,49,95
1,18,9,2019,0.3,11.8,58,95
1,19,9,2019,3.8,14.7,81,96
1,20,9,2019,12.9,16.0,79,92
1,21,9,2019,7.5,15.4,75,93
1,22,9,2019,2.1,12.2,57,96
1,23,9,2019,3.9,15.4,51,99
1,24,9,2019,4.7,15.2,58,93
1,25,9,2019,4.1,17.0,47,98
1,26,9,2019,4.4,15.8,56,98
1,27,9,2019,5.0,13.6,63,98
1,28,9,2019,2.5,14.3,56,96
1,29,9,2019,6.6,16.0,36,91
1,30,9,2019,1.9,15.8,41,97
1,1,10,2019,2.3,18.5,40,95
1,2,10,2019,4.2,14.1,72,98
1,3,10,2019,5.0,20.1,39,99
1,4,10,2019,6.2,16.3,49,81
1,5,10,2019,3.2,13.6,63,84
1,6,10,2019,9.9,16.9,73,96
1,7,10,2019,5.5,16.2,50,96
1,8,10,2019,4.2,14.4,42,97
1,9,10,2019,2.1,15.7,47,94
1,10,10,2019,6.7,14.3,55,93
1,11,10,2019,9.3,13.6,62,95
1,12,10,2019,4.3,13.1,51,88
1,13,10,2019,10.2,13.5,66,80
1,14,10,2019,9.8,13.9,76,92
1,15,10,2019,3.4,17.7,33,98
1,16,10,2019,1.4,13.4,58,96
1,17,10,2019,2.3,17.0,47,97
1,18,10,2019,5.4,13.4,71,94
1,19,10,2019,2.9,13.7,52,92
1,20,10,2019,7.3,15.4,68,91
1,21,10,2019,6.5,22.1,41,87
1,22,10,2019,2.9,15.4,66,95
1,23,10,2019,2.9,19.8,51,99
1,24,10,2019,9.9,16.9,51,91
1,25,10,2019,8.5,20.9,41,85
1,26,10,2019,6.8,13.1,64,94
1,27,10,2019,6.3,15.4,59,89
1,28,10,2019,2.5,18.5,43,96
1,29,10,2019,3.2,22.0,33,97
1,30,10,2019,6.1,15.7,70,97
1,31,10,2019,10.0,17.2,77,96
1,1,11,2019,10.0,24.0,48,97
1,2,11,2019,9.8,17.8,74,99
1,3,11,2019,5.8,16.4,54,99
1,4,11,2019,4.6,16.2,40,98
1,5,11,2019,1.6,14.0,51,93
1,6,11,2019,7.4,15.7,49,95
1,7,11,2019,5.8,13.5,50,91
1,8,11,2019,4.8,13.8,49,96
1,9,11,2019,3.2,12.9,67,92
1,10,11,2019,9.2,17.2,59,90
1,11,11,2019,8.3,16.0,70,94
1,12,11,2019,5.5,14.5,48,94
1,13,11,2019,5.2,16.4,57,92
1,14,11,2019,10.5,16.5,60,95
1,15,11,2019,7.0,16.8,45,92
1,16,11,2019,5.9,15.4,52,89
1,17,11,2019,5.2,16.7,41,89
1,18,11,2019,8.6,16.3,57,90
1,19,11,2019,5.7,21.0,33,93
1,20,11,2019,6.1,14.8,75,96
1,21,11,2019,11.7,23.1,47,84
1,22,11,2019,7.5,19.1,42,92
1,23,11,2019,9.1,18.5,40,92
1,24,11,2019,3.1,17.1,54,97
1,25,11,2019,6.8,17.3,64,95
1,26,11,2019,8.4,17.6,37,96
1,27,11,2019,4.5,14.7,66,92
1,28,11,2019,10.8,19.8,29,94
1,29,11,2019,4.0,18.1,38,92
1,30,11,2019,2.8,18.2,39,90
1,1,12,2019,8.4,14.7,58,92
1,2,12,2019,5.7,13.7,44,96
1,3,12,2019,7.0,15.4,43,88
1,4,12,2019,5.9,15.5,50,83
1,5,12,2019,10.3,17.4,60,90
1,6,12,2019,9.7,16.2,49,90
1,7,12,2019,9.7,18.3,47,85
1,8,12,2019,5.8,18.1,50,95
1,9,12,2019,12.9,17.4,74,94
1,10,12,2019,11.8,22.0,39,87
1,11,12,2019,12.0,18.9,59,90
1,12,12,2019,10.2,19.0,33,90
1,13,12,2019,9.5,18.5,61,91
1,14,12,2019,12.4,19.9,38,88
1,15,12,2019,9.6,17.3,65,96
1,16,12,2019,4.5,19.8,44,98
1,17,12,2019,7.5,23.5,49,94
1,18,12,2019,14.4,23.6,49,96
1,19,12,2019,14.1,26.6,12,81
1,20,12,2019,14.4,19.9,63,85
1,21,12,2019,11.5,20.1,33,88
1,22,12,2019,6.4,21.0,37,87
1,23,12,2019,7.4,17.6,64,93
1,24,12,2019,10.5,18.8,53,87
1,25,12,2019,11.5,19.0,61,92
1,26,12,2019,7.3,27.0,18,98
1,27,12,2019,11.2,20.5,46,89
1,28,12,2019,15.5,30.6,24,90
1,29,12,2019,8.7,24.1,22,93
1,30,12,2019,10.2,24.5,25,95
1,31,12,2019,10.2,21.6,32,87
1,1,1,2020,5.5,22.2,42,95
1,2,1,2020,11.8,23.3,36,89
1,3,1,2020,9.6,19.6,58,81
1,4,1,2020,12.5,21.1,38,79
1,5,1,2020,9.6,21.6,31,77
1,6,1,2020,8.7,19.7,57,87
1,7,1,2020,14.0,23.3,35,90
1,8,1,2020,12.1,20.8,68,91
1,9,1,2020,15.3,21.0,68,95
1,10,1,2020,12.7,20.2,76,93
1,11,1,2020,11.1,18.5,43,83
1,12,1,2020,9.6,22.9,41,91
1,13,1,2020,13.1,20.4,59,89
1,14,1,2020,16.8,23.1,57,85
1,15,1,2020,18.5,21.1,73,92
1,16,1,2020,14.7,21.2,44,96
1,17,1,2020,8.9,19.0,43,86
1,18,1,2020,10.9,17.2,50,70
1,19,1,2020,14.8,19.3,54,79
1,20,1,2020,14.7,23.6,59,94
1,21,1,2020,12.0,24.5,38,97
1,22,1,2020,7.2,19.8,72,96
1,23,1,2020,11.0,16.7,62,95
1,24,1,2020,8.9,19.4,47,91
1,25,1,2020,14.7,19.5,72,94
1,26,1,2020,10.3,21.3,45,95
1,27,1,2020,8.7,21.6,43,94
1,28,1,2020,10.7,22.2,52,92
1,29,1,2020,13.7,24.9,51,90
1,30,1,2020,9.7,24.6,63,97
1,31,1,2020,11.5,26.9,35,99
1,1,2,2020,11.2,21.5,56,99
1,2,2,2020,7.6,19.5,49,97
1,3,2,2020,7.0,15.9,41,89
1,4,2,2020,3.5,20.9,37,95
1,5,2,2020,10.3,18.5,50,82
1,6,2,2020,14.8,19.2,67,80
1,7,2,2020,12.3,24.1,58,93
1,8,2,2020,13.0,21.6,59,93
1,9,2,2020,13.1,20.0,59,85
1,10,2,2020,16.7,20.8,58,91
1,11,2,2020,18.2,24.7,63,93
1,12,2,2020,16.3,24.5,63,97
1,13,2,2020,15.5,20.8,64,88
1,14,2,2020,17.4,22.4,78,92
1,15,2,2020,17.4,26.5,52,96
1,16,2,2020,8.8,19.0,50,94
1,17,2,2020,9.9,18.7,49,87
1,18,2,2020,11.6,16.1,66,96
1,19,2,2020,13.6,19.1,54,98
1,20,2,2020,9.9,19.6,47,83
1,21,2,2020,7.0,18.7,42,94
1,22,2,2020,6.4,18.9,54,91
1,23,2,2020,8.4,20.7,58,96
1,24,2,2020,11.8,19.5,67,94
1,25,2,2020,12.0,23.7,39,96
1,26,2,2020,8.7,16.8,37,92
1,27,2,2020,8.9,18.4,62,88
1,28,2,2020,10.5,19.8,43,81
1,29,2,2020,11.1,23.2,52,90
1,1,3,2020,10.3,17.7,73,97
1,2,3,2020,10.6,17.4,46,96
1,3,3,2020,10.1,20.4,42,85
1,4,3,2020,15.2,18.6,71,84
1,5,3,2020,15.8,19.2,75,99
1,6,3,2020,13.9,21.6,47,80
1,7,3,2020,11.5,18.1,49,89
1,8,3,2020,7.3,16.6,52,93
1,9,3,2020,9.9,17.9,50,93
1,10,3,2020,7.0,18.0,61,94
1,11,3,2020,9.7,18.8,61,93
1,12,3,2020,13.3,20.6,75,96
1,13,3,2020,8.3,17.6,62,98
1,14,3,2020,4.0,17.1,50,93
1,15,3,2020,5.8,18.9,51,96
1,16,3,2020,6.9,18.8,67,97
1,17,3,2020,13.4,19.6,70,94
1,18,3,2020,14.2,20.1,75,95
1,19,3,2020,11.2,18.4,69,99
1,20,3,2020,12.3,19.1,66,98
1,21,3,2020,8.2,18.3,61,95
1,22,3,2020,5.6,18.6,41,94
1,23,3,2020,3.6,16.4,48,95
1,24,3,2020,5.0,17.9,59,93
1,25,3,2020,8.3,19.6,49,88
1,26,3,2020,4.9,16.4,53,92
1,27,3,2020,10.3,18.8,64,96
1,28,3,2020,15.7,20.0,79,91
1,29,3,2020,15.3,17.8,85,97
1,30,3,2020,9.0,18.1,61,99
1,31,3,2020,8.3,18.8,66,99
1,1,4,2020,12.8,18.8,55,98
1,2,4,2020,13.5,17.8,72,99
1,3,4,2020,10.2,18.9,81,99
1,4,4,2020,5.4,15.8,52,98
1,5,4,2020,3.7,13.1,57,97
1,6,4,2020,1.9,16.4,50,98
1,7,4,2020,5.7,17.2,52,91
1,8,4,2020,6.1,17.4,57,95
1,9,4,2020,7.3,17.4,62,97
1,10,4,2020,9.6,18.4,71,96
1,11,4,2020,8.5,14.9,45,94
1,12,4,2020,8.6,16.9,59,86
1,13,4,2020,6.7,15.8,68,98
1,14,4,2020,7.3,17.5,74,99
1,15,4,2020,11.7,16.4,80,99
1,16,4,2020,8.6,16.7,46,99
1,17,4,2020,9.3,14.9,52,92
1,18,4,2020,5.1,14.5,60,96
1,19,4,2020,3.3,15.6,63,99
1,20,4,2020,8.1,17.3,49,97
1,21,4,2020,4.9,15.1,72,98
1,22,4,2020,9.4,15.6,51,91
1,23,4,2020,8.8,16.2,72,99
1,24,4,2020,11.5,16.5,64,96
1,25,4,2020,12.0,16.3,82,97
1,26,4,2020,8.0,15.0,46,98
1,27,4,2020,6.5,16.0,72,94
1,28,4,2020,11.5,16.0,67,95
1,29,4,2020,10.4,16.1,74,97
1,30,4,2020,5.4,14.7,67,99
1,1,5,2020,2.9,14.6,59,99
1,2,5,2020,7.7,11.3,61,86
1,3,5,2020,5.0,12.6,64,90
1,4,5,2020,6.5,17.1,57,95
1,5,5,2020,4.0,14.7,76,98
1,6,5,2020,8.4,16.7,72,99
1,7,5,2020,5.9,16.6,71,99
1,8,5,2020,9.7,15.4,75,99
1,9,5,2020,5.2,15.0,58,95
1,10,5,2020,3.7,12.7,63,99
1,11,5,2020,5.5,15.8,72,99
1,12,5,2020,8.9,13.9,78,96
1,13,5,2020,2.3,13.2,51,99
1,14,5,2020,3.4,14.9,68,99
1,15,5,2020,4.4,15.5,67,99
1,16,5,2020,3.8,14.3,68,99
1,17,5,2020,7.9,16.0,74,99
1,18,5,2020,5.5,15.3,72,99
1,19,5,2020,8.7,15.5,76,99
1,20,5,2020,9.2,15.4,66,98
1,21,5,2020,2.1,12.5,67,98
1,22,5,2020,1.2,13.1,59,99
1,23,5,2020,1.2,15.6,63,99
1,24,5,2020,1.3,13.9,53,98
1,25,5,2020,-0.8,11.1,66,99
1,26,5,2020,1.8,12.2,72,98
1,27,5,2020,9.2,15.0,75,99
1,28,5,2020,6.7,15.8,71,99
1,29,5,2020,8.3,16.0,78,98
1,30,5,2020,9.2,15.2,67,98
1,31,5,2020,4.8,14.6,71,99
1,1,6,2020,7.3,14.4,71,91
1,2,6,2020,4.9,13.6,68,94
1,3,6,2020,2.9,12.4,52,94
1,4,6,2020,0.4,14.1,59,96
1,5,6,2020,5.4,13.7,72,98
1,6,6,2020,-0.5,11.2,56,95
1,7,6,2020,-1.8,12.6,55,98
1,8,6,2020,-0.8,13.3,65,99
1,9,6,2020,0.7,13.1,70,99
1,10,6,2020,1.2,12.6,72,99
1,11,6,2020,7.5,14.0,69,99
1,12,6,2020,7.9,10.8,85,99
1,13,6,2020,11.3,14.8,83,97
1,14,6,2020,9.5,13.9,70,96
1,15,6,2020,11.5,14.6,82,95
1,16,6,2020,4.6,14.3,70,92
1,17,6,2020,-0.2,11.9,59,98
1,18,6,2020,4.8,13.3,64,98
1,19,6,2020,9.4,14.9,76,94
1,20,6,2020,7.1,14.0,71,99
1,21,6,2020,4.9,15.2,67,99
1,22,6,2020,8.2,13.6,74,99
1,23,6,2020,4.3,16.5,68,99
1,24,6,2020,4.2,16.6,64,99
1,25,6,2020,5.1,13.3,74,99
1,26,6,2020,1.5,11.4,60,99
1,27,6,2020,0.4,11.0,65,99
1,28,6,2020,-0.1,12.2,78,99
1,29,6,2020,1.7,12.8,71,99
1,30,6,2020,6.0,12.9,67,99
1,1,7,2020,7.0,14.3,79,99
1,2,7,2020,3.8,13.1,71,98
1,3,7,2020,0.6,10.3,64,99
1,4,7,2020,4.2,13.5,74,98
1,5,7,2020,6.2,15.5,63,91
1,6,7,2020,2.8,14.1,60,99
1,7,7,2020,0.9,10.2,57,99
1,8,7,2020,2.5,10.2,86,99
1,9,7,2020,4.1,11.4,83,99
1,10,7,2020,6.0,12.0,85,99
1,11,7,2020,4.4,11.1,81,99
1,12,7,2020,1.3,13.9,65,99
1,13,7,2020,0.2,12.5,63,99
1,14,7,2020,0.4,11.6,63,99
1,15,7,2020,-0.9,11.3,68,98
1,16,7,2020,0.9,12.9,52,99
1,17,7,2020,-0.9,11.9,68,99
1,18,7,2020,7.6,11.9,70,99
1,19,7,2020,6.6,13.0,77,96
1,20,7,2020,4.9,11.7,61,93
1,21,7,2020,6.6,13.8,59,96
1,22,7,2020,1.9,12.7,61,98
1,23,7,2020,-0.8,13.2,63,99
1,24,7,2020,4.8,10.2,76,99
1,25,7,2020,0.9,11.2,56,99
1,26,7,2020,-0.6,11.5,71,99
1,27,7,2020,3.4,15.2,57,99
1,28,7,2020,0.5,13.8,51,97
1,29,7,2020,2.3,14.9,75,99
1,30,7,2020,1.4,14.1,54,99
1,31,7,2020,3.5,14.7,72,99
1,1,8,2020,4.8,14.6,74,99
1,2,8,2020,4.3,13.6,58,99
1,3,8,2020,4.3,11.4,51,96
1,4,8,2020,0.2,8.8,51,98
1,5,8,2020,2.5,11.6,44,81
1,6,8,2020,1.2,13.8,44,96
1,7,8,2020,-1.8,10.6,59,97
1,8,8,2020,2.5,12.1,57,97
1,9,8,2020,-0.2,12.0,58,97
1,10,8,2020,-1.1,11.4,73,98
1,11,8,2020,0.1,11.5,71,99
1,12,8,2020,9.2,11.6,87,99
1,13,8,2020,10.3,11.8,89,99
1,14,8,2020,7.9,12.8,94,99
1,15,8,2020,9.6,14.3,73,99
1,16,8,2020,8.6,18.0,57,99
1,17,8,2020,7.6,17.9,58,93
1,18,8,2020,6.8,14.2,65,99
1,19,8,2020,3.0,13.1,67,99
1,20,8,2020,3.0,13.5,57,99
1,21,8,2020,1.3,9.9,74,99
1,22,8,2020,1.0,12.3,50,99
1,23,8,2020,4.9,14.3,56,83
1,24,8,2020,1.5,13.1,54,99
1,25,8,2020,-1.0,12.9,52,99
1,26,8,2020,2.3,14.1,54,99
1,27,8,2020,5.2,13.9,75,99
1,28,8,2020,6.4,16.8,46,85
1,29,8,2020,4.1,15.8,60,99
1,30,8,2020,2.5,15.5,57,99
1,31,8,2020,0.5,11.8,53,95
1,1,9,2020,-1.0,11.7,62,96
1,2,9,2020,5.1,12.7,78,99
1,3,9,2020,4.7,14.0,73,99
1,4,9,2020,6.9,14.2,59,95
1,5,9,2020,4.9,15.3,53,98
1,6,9,2020,2.4,14.6,72,99
1,7,9,2020,4.3,16.9,54,99
1,8,9,2020,7.1,17.1,49,98
1,9,9,2020,1.6,16.1,45,99
1,10,9,2020,2.1,13.2,78,99
1,11,9,2020,11.0,15.1,68,99
1,12,9,2020,9.4,12.3,75,99
1,13,9,2020,2.9,15.4,52,99
1,14,9,2020,8.2,14.7,46,90
1,15,9,2020,9.5,16.9,52,95
1,16,9,2020,8.1,14.9,71,95
1,17,9,2020,5.8,13.3,54,94
1,18,9,2020,5.4,12.7,62,96
1,19,9,2020,9.4,13.6,78,99
1,20,9,2020,12.1,15.2,86,99
1,21,9,2020,8.4,15.6,67,99
1,22,9,2020,9.4,13.8,77,93
1,23,9,2020,6.4,15.5,57,93
1,24,9,2020,3.9,13.9,43,98
1,25,9,2020,5.3,10.5,76,99
1,26,9,2020,3.6,12.6,55,96
1,27,9,2020,0.0,13.1,46,97
1,28,9,2020,2.1,17.2,47,95
1,29,9,2020,6.1,13.0,66,97
1,30,9,2020,9.6,13.1,85,98
1,1,10,2020,5.9,16.0,47,96
1,2,10,2020,9.4,19.8,53,98
1,3,10,2020,8.5,22.7,53,99
1,4,10,2020,10.3,18.3,69,99
1,5,10,2020,6.5,13.7,59,90
1,6,10,2020,2.7,12.6,59,95
1,7,10,2020,4.1,14.5,67,98
1,8,10,2020,9.8,15.2,75,99
1,9,10,2020,10.8,17.5,67,97
1,10,10,2020,9.3,16.8,52,85
1,11,10,2020,4.1,16.5,53,98
1,12,10,2020,3.6,14.1,71,98
1,13,10,2020,7.9,16.0,51,95
1,14,10,2020,10.2,14.5,61,85
1,15,10,2020,6.1,14.1,67,99
1,16,10,2020,2.1,12.8,48,91
1,17,10,2020,8.0,13.4,66,95
1,18,10,2020,8.5,16.2,45,91
1,19,10,2020,7.1,16.8,49,96
1,20,10,2020,4.2,15.6,63,97
1,21,10,2020,5.1,18.5,49,95
1,22,10,2020,6.6,15.5,68,96
1,23,10,2020,8.6,13.7,87,99
1,24,10,2020,7.0,15.5,36,99
1,25,10,2020,3.7,14.0,40,91
1,26,10,2020,4.0,15.1,45,91
1,27,10,2020,8.7,16.1,49,71
1,28,10,2020,9.7,15.3,63,87
1,29,10,2020,11.2,14.8,65,94
1,30,10,2020,10.4,17.9,59,93
1,31,10,2020,8.7,21.8,28,97
1,1,11,2020,5.5,16.8,66,94
1,2,11,2020,9.9,16.1,67,96
1,3,11,2020,11.3,18.1,80,95
1,4,11,2020,9.7,19.7,44,99
1,5,11,2020,6.5,16.1,44,84
1,6,11,2020,7.0,16.5,55,86
1,7,11,2020,1.9,17.1,39,96
1,8,11,2020,3.9,15.7,62,93
1,9,11,2020,5.6,17.2,65,95
1,10,11,2020,11.9,19.4,69,91
1,11,11,2020,11.5,19.6,61,97
1,12,11,2020,12.9,18.5,58,98
1,13,11,2020,9.9,17.1,62,96
1,14,11,2020,6.4,18.0,52,98
1,15,11,2020,9.6,17.8,59,95
1,16,11,2020,11.1,19.3,59,94
1,17,11,2020,8.1,19.4,37,92
1,18,11,2020,6.0,19.2,54,95
1,19,11,2020,6.8,19.3,55,98
1,20,11,2020,9.0,25.2,17,94
1,21,11,2020,13.6,17.5,65,85
1,22,11,2020,13.4,19.1,71,97
1,23,11,2020,11.8,24.3,37,99
1,24,11,2020,12.6,18.5,57,94
1,25,11,2020,12.8,19.9,37,97
1,26,11,2020,10.2,20.6,34,85
1,27,11,2020,7.1,19.3,70,96
1,28,11,2020,12.8,17.3,61,96
1,29,11,2020,8.2,18.6,52,96
1,30,11,2020,5.9,17.2,56,97
1,1,12,2020,9.6,17.6,49,96
1,2,12,2020,6.7,17.2,41,85
1,3,12,2020,4.7,19.8,48,94
1,4,12,2020,6.4,19.6,40,98
1,5,12,2020,9.5,15.1,74,99
1,6,12,2020,9.9,15.6,49,93
1,7,12,2020,6.8,16.4,55,92
1,8,12,2020,4.8,15.6,56,91
1,9,12,2020,11.7,19.7,51,92
1,10,12,2020,7.7,18.8,33,82
1,11,12,2020,6.6,17.7,41,93
1,12,12,2020,6.6,17.2,66,96
1,13,12,2020,13.9,17.9,67,90
1,14,12,2020,14.9,21.0,74,95
1,15,12,2020,14.9,29.0,25,92
1,16,12,2020,11.7,17.7,67,92
1,17,12,2020,11.6,18.4,77,94
1,18,12,2020,9.4,18.8,41,88
1,19,12,2020,6.5,19.7,32,94
1,20,12,2020,7.9,16.7,55,86
1,21,12,2020,9.6,17.1,67,93
1,22,12,2020,13.3,19.1,66,96
1,23,12,2020,10.3,19.4,54,97
1,24,12,2020,6.3,18.9,39,92
1,25,12,2020,4.4,16.0,47,95
1,26,12,2020,9.7,16.4,69,91
1,27,12,2020,7.8,18.5,78,97
1,28,12,2020,4.1,16.8,40,93
1,29,12,2020,4.9,19.4,59,95
1,30,12,2020,9.5,22.7,45,95
1,31,12,2020,11.6,20.2,63,90
1,1,1,2021,13.5,19.1,62,82
1,2,1,2021,15.3,19.3,62,79
1,3,1,2021,14.1,18.5,63,95
1,4,1,2021,12.7,22.1,58,95
1,5,1,2021,12.4,21.1,54,90
1,6,1,2021,12.9,22.3,46,88
1,7,1,2021,14.2,20.0,64,88
1,8,1,2021,12.8,21.6,55,97
1,9,1,2021,13.2,27.2,23,96
1,10,1,2021,8.7,23.0,61,96
1,11,1,2021,11.7,23.6,48,97
1,12,1,2021,15.2,24.8,33,94
1,13,1,2021,16.1,18.6,77,91
1,14,1,2021,8.6,21.0,40,92
1,15,1,2021,6.0,16.7,45,97
1,16,1,2021,9.1,17.4,50,87
1,17,1,2021,8.6,17.1,49,89
1,18,1,2021,11.7,19.4,51,91
1,19,1,2021,9.5,19.5,31,67
1,20,1,2021,4.8,23.0,20,83
1,21,1,2021,6.5,20.4,41,96
1,22,1,2021,11.6,24.1,35,97
1,23,1,2021,13.0,25.3,42,89
1,24,1,2021,10.9,24.1,34,94
1,25,1,2021,14.8,31.5,35,95
1,26,1,2021,11.3,22.5,36,96
1,27,1,2021,9.5,19.5,44,72
1,28,1,2021,12.5,18.7,48,66
1,29,1,2021,15.1,17.4,61,99
1,30,1,2021,13.8,22.8,54,99
1,31,1,2021,12.0,19.8,51,85
1,1,2,2021,14.5,21.0,55,92
1,2,2,2021,7.2,20.4,43,89
1,3,2,2021,14.9,19.6,53,78
1,4,2,2021,12.3,20.3,69,87
1,5,2,2021,18.4,20.8,66,99
1,6,2,2021,14.4,20.3,57,99
1,7,2,2021,12.5,20.0,45,96
1,8,2,2021,12.4,20.8,41,64
1,9,2,2021,7.8,18.8,48,84
1,10,2,2021,13.1,17.9,49,75
1,11,2,2021,14.3,19.1,69,99
1,12,2,2021,12.9,21.1,48,99
1,13,2,2021,10.1,20.8,46,99
1,14,2,2021,9.7,20.9,58,94
1,15,2,2021,13.4,19.5,72,91
1,16,2,2021,15.2,20.5,62,86
1,17,2,2021,16.3,21.3,60,88
1,18,2,2021,17.8,20.9,60,89
1,19,2,2021,18.1,21.9,73,89
1,20,2,2021,13.4,24.6,55,90
1,21,2,2021,11.4,23.3,41,95
1,22,2,2021,7.5,20.1,37,90
1,23,2,2021,4.8,19.3,34,91
1,24,2,2021,7.7,19.7,42,85
1,25,2,2021,9.7,17.6,52,90
1,26,2,2021,7.8,21.4,44,89
1,27,2,2021,8.3,18.3,64,96
1,28,2,2021,11.7,20.6,58,97
1,1,3,2021,9.4,20.9,48,97
1,2,3,2021,7.0,17.2,38,76
1,3,3,2021,2.9,18.5,47,95
1,4,3,2021,12.9,21.0,47,94
1,5,3,2021,10.3,18.1,43,64
1,6,3,2021,3.9,17.4,51,91
1,7,3,2021,7.2,18.4,64,95
1,8,3,2021,12.4,21.1,55,93
1,9,3,2021,9.4,20.2,48,88
1,10,3,2021,8.0,19.3,53,92
1,11,3,2021,11.2,20.5,59,95
1,12,3,2021,11.2,20.6,76,98
1,13,3,2021,9.3,18.7,68,96
1,14,3,2021,4.3,16.9,45,92
1,15,3,2021,11.3,21.5,50,96
1,16,3,2021,14.3,18.2,63,90
1,17,3,2021,15.9,19.0,57,79
1,18,3,2021,15.8,20.3,69,85
1,19,3,2021,16.1,20.6,55,87
1,20,3,2021,15.3,19.9,53,78
1,21,3,2021,17.0,21.0,59,82
1,22,3,2021,17.0,20.3,75,84
1,23,3,2021,14.8,21.0,73,94
1,24,3,2021,15.7,17.1,79,90
1,25,3,2021,12.1,19.5,62,84
1,26,3,2021,9.0,19.0,64,99
1,27,3,2021,10.0,17.5,55,99
1,28,3,2021,7.9,18.3,63,97
1,29,3,2021,7.5,14.5,62,83
1,30,3,2021,7.2,22.2,54,92
1,31,3,2021,7.2,21.1,59,98
1,1,4,2021,9.2,23.7,42,96
1,2,4,2021,10.3,19.4,74,98
1,3,4,2021,9.4,23.1,47,99
1,4,4,2021,8.0,19.1,49,88
1,5,4,2021,6.0,21.3,48,98
1,6,4,2021,8.3,18.5,67,99
1,7,4,2021,6.9,18.8,65,99
1,8,4,2021,11.7,20.6,74,98
1,9,4,2021,4.9,15.3,48,95
1,10,4,2021,4.4,14.4,52,96
1,11,4,2021,4.0,12.7,56,92
1,12,4,2021,4.2,17.7,50,94
1,13,4,2021,3.1,16.5,66,98
1,14,4,2021,10.5,17.3,67,92
1,15,4,2021,4.8,15.1,47,91
1,16,4,2021,2.6,13.6,57,95
1,17,4,2021,9.1,17.4,62,97
1,18,4,2021,8.1,16.6,64,96
1,19,4,2021,9.0,17.2,63,98
1,20,4,2021,1.9,14.9,50,93
1,21,4,2021,-0.8,12.9,54,96
1,22,4,2021,9.3,15.0,64,94
1,23,4,2021,7.8,15.7,54,94
1,24,4,2021,4.7,16.6,60,99
1,25,4,2021,2.5,16.3,55,99
1,26,4,2021,7.6,18.1,60,94
1,27,4,2021,4.2,18.4,54,98
1,28,4,2021,5.6,15.4,63,99
1,29,4,2021,8.6,16.9,76,99
1,30,4,2021,8.6,16.5,72,99
1,1,5,2021,10.7,16.5,77,98
1,2,5,2021,9.1,15.1,83,99
1,3,5,2021,9.5,19.0,59,99
1,4,5,2021,4.5,14.6,48,89
1,5,5,2021,3.3,15.2,65,99
1,6,5,2021,5.0,16.4,63,99
1,7,5,2021,11.1,16.3,94,100
1,8,5,2021,4.0,17.7,60,99
1,9,5,2021,3.6,14.4,75,99
1,10,5,2021,9.4,15.1,63,95
1,11,5,2021,7.0,12.6,51,76
1,12,5,2021,6.6,14.2,61,99
1,13,5,2021,2.5,14.5,67,99
1,14,5,2021,3.0,11.6,60,99
1,15,5,2021,3.4,11.5,55,98
1,16,5,2021,1.3,13.6,66,99
1,17,5,2021,1.5,13.1,58,97
1,18,5,2021,3.0,15.5,69,99
1,19,5,2021,6.4,14.7,77,99
1,20,5,2021,2.6,14.2,53,99
1,21,5,2021,1.2,14.4,60,99
